datetime,maxPersonCount,personCount,free,used,dayOfWeek,dayOfWeekName,date,time
01/02/2025 08:30:01,312,13,96,4,6,Saturday,01/02/2025,08:30:01
01/02/2025 08:45:01,312,18,94,6,6,Saturday,01/02/2025,08:45:01
01/02/2025 09:00:01,312,24,92,8,6,Saturday,01/02/2025,09:00:01
01/02/2025 09:15:01,312,33,89,11,6,Saturday,01/02/2025,09:15:01
01/02/2025 09:30:01,312,34,89,11,6,Saturday,01/02/2025,09:30:01
01/02/2025 09:45:01,312,37,88,12,6,Saturday,01/02/2025,09:45:01
01/02/2025 10:00:01,312,35,89,11,6,Saturday,01/02/2025,10:00:01
01/02/2025 10:15:01,312,35,89,11,6,Saturday,01/02/2025,10:15:01
01/02/2025 10:30:01,312,39,88,12,6,Saturday,01/02/2025,10:30:01
01/02/2025 10:45:01,312,39,88,12,6,Saturday,01/02/2025,10:45:01
01/02/2025 11:00:01,312,48,85,15,6,Saturday,01/02/2025,11:00:01
01/02/2025 11:15:02,312,51,84,16,6,Saturday,01/02/2025,11:15:02
01/02/2025 11:30:01,312,49,84,16,6,Saturday,01/02/2025,11:30:01
01/02/2025 11:45:02,312,56,82,18,6,Saturday,01/02/2025,11:45:02
01/02/2025 12:00:01,312,60,81,19,6,Saturday,01/02/2025,12:00:01
01/02/2025 12:15:01,312,62,80,20,6,Saturday,01/02/2025,12:15:01
01/02/2025 12:30:01,312,59,81,19,6,Saturday,01/02/2025,12:30:01
01/02/2025 12:45:01,312,57,82,18,6,Saturday,01/02/2025,12:45:01
01/02/2025 13:00:01,312,60,81,19,6,Saturday,01/02/2025,13:00:01
01/02/2025 13:15:01,312,61,80,20,6,Saturday,01/02/2025,13:15:01
01/02/2025 13:30:01,312,70,78,22,6,Saturday,01/02/2025,13:30:01
01/02/2025 13:45:01,312,73,77,23,6,Saturday,01/02/2025,13:45:01
01/02/2025 14:00:01,312,84,73,27,6,Saturday,01/02/2025,14:00:01
01/02/2025 14:15:02,312,87,72,28,6,Saturday,01/02/2025,14:15:02
01/02/2025 14:30:01,312,88,72,28,6,Saturday,01/02/2025,14:30:01
01/02/2025 14:45:01,312,87,72,28,6,Saturday,01/02/2025,14:45:01
01/02/2025 15:00:01,312,92,71,29,6,Saturday,01/02/2025,15:00:01
01/02/2025 15:15:01,312,92,71,29,6,Saturday,01/02/2025,15:15:01
01/02/2025 15:30:02,312,79,75,25,6,Saturday,01/02/2025,15:30:02
01/02/2025 15:45:01,312,85,73,27,6,Saturday,01/02/2025,15:45:01
01/02/2025 16:00:01,312,88,72,28,6,Saturday,01/02/2025,16:00:01
01/02/2025 16:15:01,312,96,69,31,6,Saturday,01/02/2025,16:15:01
01/02/2025 16:30:01,312,105,66,34,6,Saturday,01/02/2025,16:30:01
01/02/2025 16:45:01,312,99,68,32,6,Saturday,01/02/2025,16:45:01
01/02/2025 17:00:01,312,96,69,31,6,Saturday,01/02/2025,17:00:01
01/02/2025 17:15:01,312,95,70,30,6,Saturday,01/02/2025,17:15:01
01/02/2025 17:30:01,312,79,75,25,6,Saturday,01/02/2025,17:30:01
01/02/2025 17:45:01,312,75,76,24,6,Saturday,01/02/2025,17:45:01
01/02/2025 18:00:01,312,72,77,23,6,Saturday,01/02/2025,18:00:01
01/02/2025 18:15:01,312,67,79,21,6,Saturday,01/02/2025,18:15:01
01/02/2025 18:30:01,312,64,79,21,6,Saturday,01/02/2025,18:30:01
01/02/2025 18:45:01,312,53,83,17,6,Saturday,01/02/2025,18:45:01
01/02/2025 19:00:01,312,50,84,16,6,Saturday,01/02/2025,19:00:01
01/02/2025 19:15:02,312,54,83,17,6,Saturday,01/02/2025,19:15:02
01/02/2025 19:30:01,312,44,86,14,6,Saturday,01/02/2025,19:30:01
01/02/2025 19:45:01,312,36,88,12,6,Saturday,01/02/2025,19:45:01
01/02/2025 20:00:01,312,34,89,11,6,Saturday,01/02/2025,20:00:01
01/02/2025 20:15:01,312,32,90,10,6,Saturday,01/02/2025,20:15:01
01/02/2025 20:30:01,312,28,91,9,6,Saturday,01/02/2025,20:30:01
01/02/2025 20:45:01,312,22,93,7,6,Saturday,01/02/2025,20:45:01
01/02/2025 21:00:01,312,19,94,6,6,Saturday,01/02/2025,21:00:01
01/02/2025 21:15:01,312,18,94,6,6,Saturday,01/02/2025,21:15:01
01/02/2025 21:30:01,312,16,95,5,6,Saturday,01/02/2025,21:30:01
01/02/2025 21:45:02,312,15,95,5,6,Saturday,01/02/2025,21:45:02
01/02/2025 22:00:01,312,9,97,3,6,Saturday,01/02/2025,22:00:01
01/02/2025 22:15:01,312,8,97,3,6,Saturday,01/02/2025,22:15:01
01/02/2025 22:30:01,312,8,97,3,6,Saturday,01/02/2025,22:30:01
01/02/2025 22:45:01,312,8,97,3,6,Saturday,01/02/2025,22:45:01
01/02/2025 23:00:01,312,8,97,3,6,Saturday,01/02/2025,23:00:01
01/02/2025 23:15:01,312,8,97,3,6,Saturday,01/02/2025,23:15:01
01/02/2025 23:30:01,312,8,97,3,6,Saturday,01/02/2025,23:30:01
01/02/2025 23:45:01,312,8,97,3,6,Saturday,01/02/2025,23:45:01
02/02/2025 07:00:01,312,0,100,0,7,Sunday,02/02/2025,07:00:01
02/02/2025 07:15:02,312,0,100,0,7,Sunday,02/02/2025,07:15:02
02/02/2025 07:30:01,312,0,100,0,7,Sunday,02/02/2025,07:30:01
02/02/2025 07:45:01,312,0,100,0,7,Sunday,02/02/2025,07:45:01
02/02/2025 08:00:01,312,0,100,0,7,Sunday,02/02/2025,08:00:01
02/02/2025 08:15:01,312,23,93,7,7,Sunday,02/02/2025,08:15:01
02/02/2025 08:30:01,312,32,90,10,7,Sunday,02/02/2025,08:30:01
02/02/2025 08:45:01,312,38,88,12,7,Sunday,02/02/2025,08:45:01
02/02/2025 09:00:01,312,40,87,13,7,Sunday,02/02/2025,09:00:01
02/02/2025 09:15:01,312,48,85,15,7,Sunday,02/02/2025,09:15:01
02/02/2025 09:30:01,312,47,85,15,7,Sunday,02/02/2025,09:30:01
02/02/2025 09:45:01,312,41,87,13,7,Sunday,02/02/2025,09:45:01
02/02/2025 10:00:01,312,38,88,12,7,Sunday,02/02/2025,10:00:01
02/02/2025 10:15:01,312,40,87,13,7,Sunday,02/02/2025,10:15:01
02/02/2025 10:30:01,312,51,84,16,7,Sunday,02/02/2025,10:30:01
02/02/2025 10:45:01,312,56,82,18,7,Sunday,02/02/2025,10:45:01
02/02/2025 11:00:01,312,61,80,20,7,Sunday,02/02/2025,11:00:01
02/02/2025 11:15:01,312,67,79,21,7,Sunday,02/02/2025,11:15:01
02/02/2025 11:30:01,312,68,78,22,7,Sunday,02/02/2025,11:30:01
02/02/2025 11:45:01,312,71,77,23,7,Sunday,02/02/2025,11:45:01
02/02/2025 12:00:01,312,77,75,25,7,Sunday,02/02/2025,12:00:01
02/02/2025 12:15:01,312,65,79,21,7,Sunday,02/02/2025,12:15:01
02/02/2025 12:30:01,312,66,79,21,7,Sunday,02/02/2025,12:30:01
02/02/2025 12:45:01,312,68,78,22,7,Sunday,02/02/2025,12:45:01
02/02/2025 13:00:01,312,76,76,24,7,Sunday,02/02/2025,13:00:01
02/02/2025 13:15:01,312,71,77,23,7,Sunday,02/02/2025,13:15:01
02/02/2025 13:30:01,312,64,79,21,7,Sunday,02/02/2025,13:30:01
02/02/2025 13:45:01,312,64,79,21,7,Sunday,02/02/2025,13:45:01
02/02/2025 14:00:01,312,63,80,20,7,Sunday,02/02/2025,14:00:01
02/02/2025 14:15:01,312,66,79,21,7,Sunday,02/02/2025,14:15:01
02/02/2025 14:30:01,312,64,79,21,7,Sunday,02/02/2025,14:30:01
02/02/2025 14:45:01,312,73,77,23,7,Sunday,02/02/2025,14:45:01
02/02/2025 15:00:01,312,82,74,26,7,Sunday,02/02/2025,15:00:01
02/02/2025 15:15:01,312,96,69,31,7,Sunday,02/02/2025,15:15:01
02/02/2025 15:30:01,312,97,69,31,7,Sunday,02/02/2025,15:30:01
02/02/2025 15:45:02,312,108,65,35,7,Sunday,02/02/2025,15:45:02
02/02/2025 16:00:01,312,107,66,34,7,Sunday,02/02/2025,16:00:01
02/02/2025 16:15:01,312,97,69,31,7,Sunday,02/02/2025,16:15:01
02/02/2025 16:30:01,312,93,70,30,7,Sunday,02/02/2025,16:30:01
02/02/2025 16:45:01,312,75,76,24,7,Sunday,02/02/2025,16:45:01
02/02/2025 17:00:01,312,73,77,23,7,Sunday,02/02/2025,17:00:01
02/02/2025 17:15:01,312,66,79,21,7,Sunday,02/02/2025,17:15:01
02/02/2025 17:30:01,312,68,78,22,7,Sunday,02/02/2025,17:30:01
02/02/2025 17:45:01,312,57,82,18,7,Sunday,02/02/2025,17:45:01
02/02/2025 18:00:01,312,51,84,16,7,Sunday,02/02/2025,18:00:01
02/02/2025 18:15:01,312,44,86,14,7,Sunday,02/02/2025,18:15:01
02/02/2025 18:30:01,312,41,87,13,7,Sunday,02/02/2025,18:30:01
02/02/2025 18:45:01,312,43,86,14,7,Sunday,02/02/2025,18:45:01
02/02/2025 19:00:02,312,39,88,12,7,Sunday,02/02/2025,19:00:02
02/02/2025 19:15:01,312,34,89,11,7,Sunday,02/02/2025,19:15:01
02/02/2025 19:30:01,312,29,91,9,7,Sunday,02/02/2025,19:30:01
02/02/2025 19:45:01,312,29,91,9,7,Sunday,02/02/2025,19:45:01
02/02/2025 20:00:01,312,28,91,9,7,Sunday,02/02/2025,20:00:01
02/02/2025 20:15:01,312,26,92,8,7,Sunday,02/02/2025,20:15:01
02/02/2025 20:30:01,312,26,92,8,7,Sunday,02/02/2025,20:30:01
02/02/2025 20:45:01,312,21,93,7,7,Sunday,02/02/2025,20:45:01
02/02/2025 21:00:01,312,23,93,7,7,Sunday,02/02/2025,21:00:01
02/02/2025 21:15:01,312,16,95,5,7,Sunday,02/02/2025,21:15:01
02/02/2025 21:30:01,312,13,96,4,7,Sunday,02/02/2025,21:30:01
02/02/2025 21:45:01,312,10,97,3,7,Sunday,02/02/2025,21:45:01
02/02/2025 22:00:01,312,2,99,1,7,Sunday,02/02/2025,22:00:01
02/02/2025 22:15:01,312,0,100,0,7,Sunday,02/02/2025,22:15:01
02/02/2025 22:30:01,312,0,100,0,7,Sunday,02/02/2025,22:30:01
02/02/2025 22:45:01,312,0,100,0,7,Sunday,02/02/2025,22:45:01
02/02/2025 23:00:02,312,0,100,0,7,Sunday,02/02/2025,23:00:02
02/02/2025 23:15:01,312,0,100,0,7,Sunday,02/02/2025,23:15:01
02/02/2025 23:30:02,312,0,100,0,7,Sunday,02/02/2025,23:30:02
02/02/2025 23:45:01,312,0,100,0,7,Sunday,02/02/2025,23:45:01
03/02/2025 07:00:01,312,0,100,0,1,Monday,03/02/2025,07:00:01
03/02/2025 07:15:01,312,0,100,0,1,Monday,03/02/2025,07:15:01
03/02/2025 07:30:01,312,0,100,0,1,Monday,03/02/2025,07:30:01
03/02/2025 07:45:01,312,0,100,0,1,Monday,03/02/2025,07:45:01
03/02/2025 08:00:01,312,0,100,0,1,Monday,03/02/2025,08:00:01
03/02/2025 08:15:01,312,48,85,15,1,Monday,03/02/2025,08:15:01
03/02/2025 08:30:01,312,74,76,24,1,Monday,03/02/2025,08:30:01
03/02/2025 08:45:01,312,79,75,25,1,Monday,03/02/2025,08:45:01
03/02/2025 09:00:02,312,80,74,26,1,Monday,03/02/2025,09:00:02
03/02/2025 09:15:01,312,63,80,20,1,Monday,03/02/2025,09:15:01
03/02/2025 09:30:01,312,64,79,21,1,Monday,03/02/2025,09:30:01
03/02/2025 09:45:01,312,60,81,19,1,Monday,03/02/2025,09:45:01
03/02/2025 10:00:01,312,56,82,18,1,Monday,03/02/2025,10:00:01
03/02/2025 10:15:01,312,60,81,19,1,Monday,03/02/2025,10:15:01
03/02/2025 10:30:01,312,58,81,19,1,Monday,03/02/2025,10:30:01
03/02/2025 10:45:01,312,29,91,9,1,Monday,03/02/2025,10:45:01
03/02/2025 11:00:01,312,39,88,12,1,Monday,03/02/2025,11:00:01
03/02/2025 11:15:01,312,27,91,9,1,Monday,03/02/2025,11:15:01
03/02/2025 11:30:01,312,29,91,9,1,Monday,03/02/2025,11:30:01
03/02/2025 11:45:01,312,47,85,15,1,Monday,03/02/2025,11:45:01
03/02/2025 12:00:01,312,43,86,14,1,Monday,03/02/2025,12:00:01
03/02/2025 12:15:02,312,42,87,13,1,Monday,03/02/2025,12:15:02
03/02/2025 12:30:01,312,44,86,14,1,Monday,03/02/2025,12:30:01
03/02/2025 12:45:01,312,41,87,13,1,Monday,03/02/2025,12:45:01
03/02/2025 13:00:02,312,20,94,6,1,Monday,03/02/2025,13:00:02
03/02/2025 13:15:01,312,15,95,5,1,Monday,03/02/2025,13:15:01
03/02/2025 13:30:01,312,30,90,10,1,Monday,03/02/2025,13:30:01
03/02/2025 13:45:01,312,29,91,9,1,Monday,03/02/2025,13:45:01
03/02/2025 14:00:01,312,30,90,10,1,Monday,03/02/2025,14:00:01
03/02/2025 14:15:01,312,30,90,10,1,Monday,03/02/2025,14:15:01
03/02/2025 14:30:01,312,31,90,10,1,Monday,03/02/2025,14:30:01
03/02/2025 14:45:01,312,16,95,5,1,Monday,03/02/2025,14:45:01
03/02/2025 15:00:01,312,18,94,6,1,Monday,03/02/2025,15:00:01
03/02/2025 15:15:01,312,40,87,13,1,Monday,03/02/2025,15:15:01
03/02/2025 15:30:01,312,42,87,13,1,Monday,03/02/2025,15:30:01
03/02/2025 15:45:01,312,39,88,12,1,Monday,03/02/2025,15:45:01
03/02/2025 16:00:01,312,21,93,7,1,Monday,03/02/2025,16:00:01
03/02/2025 16:15:01,312,26,92,8,1,Monday,03/02/2025,16:15:01
03/02/2025 16:30:01,312,28,91,9,1,Monday,03/02/2025,16:30:01
03/02/2025 16:45:01,312,30,90,10,1,Monday,03/02/2025,16:45:01
03/02/2025 17:00:01,312,47,85,15,1,Monday,03/02/2025,17:00:01
03/02/2025 17:15:02,312,46,85,15,1,Monday,03/02/2025,17:15:02
03/02/2025 17:30:01,312,40,87,13,1,Monday,03/02/2025,17:30:01
03/02/2025 17:45:01,312,39,88,12,1,Monday,03/02/2025,17:45:01
03/02/2025 18:00:01,312,64,79,21,1,Monday,03/02/2025,18:00:01
03/02/2025 18:15:01,312,43,86,14,1,Monday,03/02/2025,18:15:01
03/02/2025 18:30:01,312,39,88,12,1,Monday,03/02/2025,18:30:01
03/02/2025 18:45:02,312,39,88,12,1,Monday,03/02/2025,18:45:02
03/02/2025 19:00:01,312,55,82,18,1,Monday,03/02/2025,19:00:01
03/02/2025 19:15:01,312,33,89,11,1,Monday,03/02/2025,19:15:01
03/02/2025 19:30:02,312,29,91,9,1,Monday,03/02/2025,19:30:02
03/02/2025 19:45:01,312,29,91,9,1,Monday,03/02/2025,19:45:01
03/02/2025 20:00:01,312,10,97,3,1,Monday,03/02/2025,20:00:01
03/02/2025 20:15:02,312,22,93,7,1,Monday,03/02/2025,20:15:02
03/02/2025 20:30:01,312,19,94,6,1,Monday,03/02/2025,20:30:01
03/02/2025 20:45:01,312,19,94,6,1,Monday,03/02/2025,20:45:01
03/02/2025 21:00:01,312,32,90,10,1,Monday,03/02/2025,21:00:01
03/02/2025 21:15:01,312,22,93,7,1,Monday,03/02/2025,21:15:01
03/02/2025 21:30:01,312,18,94,6,1,Monday,03/02/2025,21:30:01
03/02/2025 21:45:01,312,18,94,6,1,Monday,03/02/2025,21:45:01
03/02/2025 22:00:01,312,15,95,5,1,Monday,03/02/2025,22:00:01
03/02/2025 22:15:01,312,2,99,1,1,Monday,03/02/2025,22:15:01
03/02/2025 22:30:01,312,2,99,1,1,Monday,03/02/2025,22:30:01
03/02/2025 22:45:01,312,2,99,1,1,Monday,03/02/2025,22:45:01
03/02/2025 23:00:02,312,2,99,1,1,Monday,03/02/2025,23:00:02
03/02/2025 23:15:01,312,2,99,1,1,Monday,03/02/2025,23:15:01
03/02/2025 23:30:01,312,2,99,1,1,Monday,03/02/2025,23:30:01
03/02/2025 23:45:01,312,2,99,1,1,Monday,03/02/2025,23:45:01
04/02/2025 07:00:01,312,0,100,0,2,Tuesday,04/02/2025,07:00:01
04/02/2025 07:15:01,312,0,100,0,2,Tuesday,04/02/2025,07:15:01
04/02/2025 07:30:01,312,0,100,0,2,Tuesday,04/02/2025,07:30:01
04/02/2025 07:45:01,312,0,100,0,2,Tuesday,04/02/2025,07:45:01
04/02/2025 08:00:01,312,0,100,0,2,Tuesday,04/02/2025,08:00:01
04/02/2025 08:15:01,312,17,95,5,2,Tuesday,04/02/2025,08:15:01
04/02/2025 08:30:01,312,26,92,8,2,Tuesday,04/02/2025,08:30:01
04/02/2025 08:45:01,312,32,90,10,2,Tuesday,04/02/2025,08:45:01
04/02/2025 09:00:01,312,35,89,11,2,Tuesday,04/02/2025,09:00:01
04/02/2025 09:15:02,312,38,88,12,2,Tuesday,04/02/2025,09:15:02
04/02/2025 09:30:01,312,38,88,12,2,Tuesday,04/02/2025,09:30:01
04/02/2025 09:45:01,312,43,86,14,2,Tuesday,04/02/2025,09:45:01
04/02/2025 10:00:01,312,48,85,15,2,Tuesday,04/02/2025,10:00:01
04/02/2025 10:15:01,312,47,85,15,2,Tuesday,04/02/2025,10:15:01
04/02/2025 10:30:01,312,46,85,15,2,Tuesday,04/02/2025,10:30:01
04/02/2025 10:45:01,312,47,85,15,2,Tuesday,04/02/2025,10:45:01
04/02/2025 11:00:01,312,34,89,11,2,Tuesday,04/02/2025,11:00:01
04/02/2025 11:15:01,312,25,92,8,2,Tuesday,04/02/2025,11:15:01
04/02/2025 11:30:01,312,21,93,7,2,Tuesday,04/02/2025,11:30:01
04/02/2025 11:45:01,312,23,93,7,2,Tuesday,04/02/2025,11:45:01
04/02/2025 12:00:01,312,39,88,12,2,Tuesday,04/02/2025,12:00:01
04/02/2025 12:15:01,312,39,88,12,2,Tuesday,04/02/2025,12:15:01
04/02/2025 12:30:01,312,39,88,12,2,Tuesday,04/02/2025,12:30:01
04/02/2025 12:45:01,312,35,89,11,2,Tuesday,04/02/2025,12:45:01
04/02/2025 13:00:01,312,15,95,5,2,Tuesday,04/02/2025,13:00:01
04/02/2025 13:15:01,312,11,96,4,2,Tuesday,04/02/2025,13:15:01
04/02/2025 13:30:01,312,13,96,4,2,Tuesday,04/02/2025,13:30:01
04/02/2025 13:45:01,312,15,95,5,2,Tuesday,04/02/2025,13:45:01
04/02/2025 14:00:01,312,22,93,7,2,Tuesday,04/02/2025,14:00:01
04/02/2025 14:15:01,312,21,93,7,2,Tuesday,04/02/2025,14:15:01
04/02/2025 14:30:01,312,23,93,7,2,Tuesday,04/02/2025,14:30:01
04/02/2025 14:45:01,312,27,91,9,2,Tuesday,04/02/2025,14:45:01
04/02/2025 15:00:01,312,32,90,10,2,Tuesday,04/02/2025,15:00:01
04/02/2025 15:15:02,312,35,89,11,2,Tuesday,04/02/2025,15:15:02
04/02/2025 15:30:02,312,39,88,12,2,Tuesday,04/02/2025,15:30:02
04/02/2025 15:45:02,312,37,88,12,2,Tuesday,04/02/2025,15:45:02
04/02/2025 16:00:01,312,37,88,12,2,Tuesday,04/02/2025,16:00:01
04/02/2025 16:15:01,312,39,88,12,2,Tuesday,04/02/2025,16:15:01
04/02/2025 16:30:02,312,54,83,17,2,Tuesday,04/02/2025,16:30:02
04/02/2025 16:45:02,312,45,86,14,2,Tuesday,04/02/2025,16:45:02
04/02/2025 17:00:01,312,46,85,15,2,Tuesday,04/02/2025,17:00:01
04/02/2025 17:15:01,312,70,78,22,2,Tuesday,04/02/2025,17:15:01
04/02/2025 17:30:01,312,72,77,23,2,Tuesday,04/02/2025,17:30:01
04/02/2025 17:45:01,312,70,78,22,2,Tuesday,04/02/2025,17:45:01
04/02/2025 18:00:01,312,68,78,22,2,Tuesday,04/02/2025,18:00:01
04/02/2025 18:15:01,312,58,81,19,2,Tuesday,04/02/2025,18:15:01
04/02/2025 18:30:01,312,53,83,17,2,Tuesday,04/02/2025,18:30:01
04/02/2025 18:45:01,312,54,83,17,2,Tuesday,04/02/2025,18:45:01
04/02/2025 19:00:01,312,61,80,20,2,Tuesday,04/02/2025,19:00:01
04/02/2025 19:15:01,312,60,81,19,2,Tuesday,04/02/2025,19:15:01
04/02/2025 19:30:01,312,55,82,18,2,Tuesday,04/02/2025,19:30:01
04/02/2025 19:45:01,312,53,83,17,2,Tuesday,04/02/2025,19:45:01
04/02/2025 20:00:01,312,58,81,19,2,Tuesday,04/02/2025,20:00:01
04/02/2025 20:15:01,312,47,85,15,2,Tuesday,04/02/2025,20:15:01
04/02/2025 20:30:02,312,41,87,13,2,Tuesday,04/02/2025,20:30:02
04/02/2025 20:45:01,312,33,89,11,2,Tuesday,04/02/2025,20:45:01
04/02/2025 21:00:01,312,34,89,11,2,Tuesday,04/02/2025,21:00:01
04/02/2025 21:15:01,312,28,91,9,2,Tuesday,04/02/2025,21:15:01
04/02/2025 21:30:02,312,25,92,8,2,Tuesday,04/02/2025,21:30:02
04/02/2025 21:45:01,312,20,94,6,2,Tuesday,04/02/2025,21:45:01
04/02/2025 22:00:01,312,16,95,5,2,Tuesday,04/02/2025,22:00:01
04/02/2025 22:15:01,312,2,99,1,2,Tuesday,04/02/2025,22:15:01
04/02/2025 22:30:01,312,2,99,1,2,Tuesday,04/02/2025,22:30:01
04/02/2025 22:45:01,312,2,99,1,2,Tuesday,04/02/2025,22:45:01
04/02/2025 23:00:02,312,2,99,1,2,Tuesday,04/02/2025,23:00:02
04/02/2025 23:15:01,312,2,99,1,2,Tuesday,04/02/2025,23:15:01
04/02/2025 23:30:01,312,2,99,1,2,Tuesday,04/02/2025,23:30:01
04/02/2025 23:45:01,312,2,99,1,2,Tuesday,04/02/2025,23:45:01
05/02/2025 07:00:02,312,0,100,0,3,Wednesday,05/02/2025,07:00:02
05/02/2025 07:15:01,312,0,100,0,3,Wednesday,05/02/2025,07:15:01
05/02/2025 07:30:01,312,0,100,0,3,Wednesday,05/02/2025,07:30:01
05/02/2025 07:45:02,312,0,100,0,3,Wednesday,05/02/2025,07:45:02
05/02/2025 08:00:01,312,0,100,0,3,Wednesday,05/02/2025,08:00:01
05/02/2025 08:15:01,312,67,79,21,3,Wednesday,05/02/2025,08:15:01
05/02/2025 08:30:01,312,72,77,23,3,Wednesday,05/02/2025,08:30:01
05/02/2025 08:45:02,312,69,78,22,3,Wednesday,05/02/2025,08:45:02
05/02/2025 09:00:01,312,70,78,22,3,Wednesday,05/02/2025,09:00:01
05/02/2025 09:15:01,312,45,86,14,3,Wednesday,05/02/2025,09:15:01
05/02/2025 09:30:01,312,21,93,7,3,Wednesday,05/02/2025,09:30:01
05/02/2025 09:45:02,312,20,94,6,3,Wednesday,05/02/2025,09:45:02
05/02/2025 10:00:01,312,14,96,4,3,Wednesday,05/02/2025,10:00:01
05/02/2025 10:15:02,312,18,94,6,3,Wednesday,05/02/2025,10:15:02
05/02/2025 10:30:01,312,23,93,7,3,Wednesday,05/02/2025,10:30:01
05/02/2025 10:45:02,312,27,91,9,3,Wednesday,05/02/2025,10:45:02
05/02/2025 11:00:01,312,31,90,10,3,Wednesday,05/02/2025,11:00:01
05/02/2025 11:15:01,312,37,88,12,3,Wednesday,05/02/2025,11:15:01
05/02/2025 11:30:01,312,33,89,11,3,Wednesday,05/02/2025,11:30:01
05/02/2025 11:45:01,312,27,91,9,3,Wednesday,05/02/2025,11:45:01
05/02/2025 12:00:01,312,27,91,9,3,Wednesday,05/02/2025,12:00:01
05/02/2025 12:15:01,312,25,92,8,3,Wednesday,05/02/2025,12:15:01
05/02/2025 12:30:01,312,20,94,6,3,Wednesday,05/02/2025,12:30:01
05/02/2025 12:45:01,312,20,94,6,3,Wednesday,05/02/2025,12:45:01
05/02/2025 13:00:01,312,20,94,6,3,Wednesday,05/02/2025,13:00:01
05/02/2025 13:15:01,312,21,93,7,3,Wednesday,05/02/2025,13:15:01
05/02/2025 13:30:01,312,23,93,7,3,Wednesday,05/02/2025,13:30:01
05/02/2025 13:45:01,312,34,89,11,3,Wednesday,05/02/2025,13:45:01
05/02/2025 14:00:01,312,32,90,10,3,Wednesday,05/02/2025,14:00:01
05/02/2025 14:15:01,312,31,90,10,3,Wednesday,05/02/2025,14:15:01
05/02/2025 14:30:01,312,31,90,10,3,Wednesday,05/02/2025,14:30:01
05/02/2025 14:45:01,312,30,90,10,3,Wednesday,05/02/2025,14:45:01
05/02/2025 15:00:01,312,20,94,6,3,Wednesday,05/02/2025,15:00:01
05/02/2025 15:15:01,312,25,92,8,3,Wednesday,05/02/2025,15:15:01
05/02/2025 15:30:01,312,22,93,7,3,Wednesday,05/02/2025,15:30:01
05/02/2025 15:45:01,312,25,92,8,3,Wednesday,05/02/2025,15:45:01
05/02/2025 16:00:01,312,28,91,9,3,Wednesday,05/02/2025,16:00:01
05/02/2025 16:15:01,312,26,92,8,3,Wednesday,05/02/2025,16:15:01
05/02/2025 16:30:02,312,40,87,13,3,Wednesday,05/02/2025,16:30:02
05/02/2025 16:45:01,312,49,84,16,3,Wednesday,05/02/2025,16:45:01
05/02/2025 17:00:01,312,65,79,21,3,Wednesday,05/02/2025,17:00:01
05/02/2025 17:15:01,312,64,79,21,3,Wednesday,05/02/2025,17:15:01
05/02/2025 17:30:01,312,71,77,23,3,Wednesday,05/02/2025,17:30:01
05/02/2025 17:45:01,312,68,78,22,3,Wednesday,05/02/2025,17:45:01
05/02/2025 18:00:01,312,71,77,23,3,Wednesday,05/02/2025,18:00:01
05/02/2025 18:15:01,312,68,78,22,3,Wednesday,05/02/2025,18:15:01
05/02/2025 18:30:01,312,69,78,22,3,Wednesday,05/02/2025,18:30:01
05/02/2025 18:45:01,312,67,79,21,3,Wednesday,05/02/2025,18:45:01
05/02/2025 19:00:01,312,58,81,19,3,Wednesday,05/02/2025,19:00:01
05/02/2025 19:15:01,312,48,85,15,3,Wednesday,05/02/2025,19:15:01
05/02/2025 19:30:01,312,60,81,19,3,Wednesday,05/02/2025,19:30:01
05/02/2025 19:45:01,312,47,85,15,3,Wednesday,05/02/2025,19:45:01
05/02/2025 20:00:01,312,41,87,13,3,Wednesday,05/02/2025,20:00:01
05/02/2025 20:15:01,312,43,86,14,3,Wednesday,05/02/2025,20:15:01
05/02/2025 20:30:02,312,41,87,13,3,Wednesday,05/02/2025,20:30:02
05/02/2025 20:45:01,312,41,87,13,3,Wednesday,05/02/2025,20:45:01
05/02/2025 21:00:01,312,33,89,11,3,Wednesday,05/02/2025,21:00:01
05/02/2025 21:15:01,312,27,91,9,3,Wednesday,05/02/2025,21:15:01
05/02/2025 21:30:01,312,19,94,6,3,Wednesday,05/02/2025,21:30:01
05/02/2025 21:45:01,312,13,96,4,3,Wednesday,05/02/2025,21:45:01
05/02/2025 22:00:01,312,5,98,2,3,Wednesday,05/02/2025,22:00:01
05/02/2025 22:15:01,312,2,99,1,3,Wednesday,05/02/2025,22:15:01
05/02/2025 22:30:01,312,2,99,1,3,Wednesday,05/02/2025,22:30:01
05/02/2025 22:45:02,312,2,99,1,3,Wednesday,05/02/2025,22:45:02
05/02/2025 23:00:01,312,2,99,1,3,Wednesday,05/02/2025,23:00:01
05/02/2025 23:15:01,312,2,99,1,3,Wednesday,05/02/2025,23:15:01
05/02/2025 23:30:02,312,2,99,1,3,Wednesday,05/02/2025,23:30:02
05/02/2025 23:45:01,312,2,99,1,3,Wednesday,05/02/2025,23:45:01
06/02/2025 07:00:03,312,0,100,0,4,Thursday,06/02/2025,07:00:03
06/02/2025 07:15:01,312,0,100,0,4,Thursday,06/02/2025,07:15:01
06/02/2025 07:30:01,312,0,100,0,4,Thursday,06/02/2025,07:30:01
06/02/2025 07:45:01,312,0,100,0,4,Thursday,06/02/2025,07:45:01
